Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181007823,1521,550,City of Boulder Ballot Question 2O,No,,124
2181007824,990,515,City of Boulder Ballot Question 2O,Yes,,343
2181007824,990,515,City of Boulder Ballot Question 2O,No,,115
2181007825,560,341,City of Boulder Ballot Question 2O,Yes,,229
2181007825,560,341,City of Boulder Ballot Question 2O,No,,84
2181007826,744,418,City of Boulder Ballot Question 2O,Yes,,273
2181007826,744,418,City of Boulder Ballot Question 2O,No,,104
2181007827,792,401,City of Boulder Ballot Question 2O,Yes,,268
2181007827,792,401,City of Boulder Ballot Question 2O,No,,77
2181007828,584,227,City of Boulder Ballot Question 2O,Yes,,154
2181007828,584,227,City of Boulder Ballot Question 2O,No,,52
2181007829,657,234,City of Boulder Ballot Question 2O,Yes,,156
2181007829,657,234,City of Boulder Ballot Question 2O,No,,47
2181007830,589,118,City of Boulder Ballot Question 2O,Yes,,78
2181007830,589,118,City of Boulder Ballot Question 2O,No,,25
2181007831,715,191,City of Boulder Ballot Question 2O,Yes,,137
2181007831,715,191,City of Boulder Ballot Question 2O,No,,38
2181007832,288,126,City of Boulder Ballot Question 2O,Yes,,70
2181007832,288,126,City of Boulder Ballot Question 2O,No,,35
2181007833,600,112,City of Boulder Ballot Question 2O,Yes,,81
2181007833,600,112,City of Boulder Ballot Question 2O,No,,13
2181007834,695,24,City of Boulder Ballot Question 2O,Yes,,16
2181007834,695,24,City of Boulder Ballot Question 2O,No,,6
2181007835,401,38,City of Boulder Ballot Question 2O,Yes,,29
2181007835,401,38,City of Boulder Ballot Question 2O,No,,6
2181007836,465,196,City of Boulder Ballot Question 2O,Yes,,118
2181007836,465,196,City of Boulder Ballot Question 2O,No,,50
2181007837,713,159,City of Boulder Ballot Question 2O,Yes,,104
2181007837,713,159,City of Boulder Ballot Question 2O,No,,36
2181007838,384,97,City of Boulder Ballot Question 2O,Yes,,66
2181007838,384,97,City of Boulder Ballot Question 2O,No,,21
2181007839,578,340,City of Boulder Ballot Question 2O,Yes,,206
2181007839,578,340,City of Boulder Ballot Question 2O,No,,103
2181007840,540,281,City of Boulder Ballot Question 2O,Yes,,157
2181007840,540,281,City of Boulder Ballot Question 2O,No,,99
2181007841,695,390,City of Boulder Ballot Question 2O,Yes,,249
2181007841,695,390,City of Boulder Ballot Question 2O,No,,123
2181007842,923,531,City of Boulder Ballot Question 2O,Yes,,341
2181007842,923,531,City of Boulder Ballot Question 2O,No,,156
2181007843,1179,713,City of Boulder Ballot Question 2O,Yes,,452
2181007843,1179,713,City of Boulder Ballot Question 2O,No,,224
2181007844,671,337,City of Boulder Ballot Question 2O,Yes,,234
2181007844,671,337,City of Boulder Ballot Question 2O,No,,82
2181007845,792,307,City of Boulder Ballot Question 2O,Yes,,227
2181007845,792,307,City of Boulder Ballot Question 2O,No,,55
2181007846,949,236,City of Boulder Ballot Question 2O,Yes,,162
2181007846,949,236,City of Boulder Ballot Question 2O,No,,40
2181007847,575,86,City of Boulder Ballot Question 2O,Yes,,64
2181007847,575,86,City of Boulder Ballot Question 2O,No,,12
2181007848,617,241,City of Boulder Ballot Question 2O,Yes,,171
2181007848,617,241,City of Boulder Ballot Question 2O,No,,45
2181007849,658,38,City of Boulder Ballot Question 2O,Yes,,28
2181007849,658,38,City of Boulder Ballot Question 2O,No,,5
2181007850,637,420,City of Boulder Ballot Question 2O,Yes,,218
2181007850,637,420,City of Boulder Ballot Question 2O,No,,172
2181007851,851,444,City of Boulder Ballot Question 2O,Yes,,297
2181007851,851,444,City of Boulder Ballot Question 2O,No,,108
2181007852,1043,450,City of Boulder Ballot Question 2O,Yes,,293
2181007852,1043,450,City of Boulder Ballot Question 2O,No,,118
2181007853,809,349,City of Boulder Ballot Question 2O,Yes,,236
2181007853,809,349,City of Boulder Ballot Question 2O,No,,85
2181307854,876,342,City of Boulder Ballot Question 2O,Yes,,231
2181307854,876,342,City of Boulder Ballot Question 2O,No,,70
2181307855,718,275,City of Boulder Ballot Question 2O,Yes,,189
2181307855,718,275,City of Boulder Ballot Question 2O,No,,48
2181307856,563,269,City of Boulder Ballot Question 2O,Yes,,184
2181307856,563,269,City of Boulder Ballot Question 2O,No,,67
2181307857,818,457,City of Boulder Ballot Question 2O,Yes,,266
2181307857,818,457,City of Boulder Ballot Question 2O,No,,153
2181307858,886,553,City of Boulder Ballot Question 2O,Yes,,391
2181307858,886,553,City of Boulder Ballot Question 2O,No,,133
2181307859,812,513,City of Boulder Ballot Question 2O,Yes,,321
2181307859,812,513,City of Boulder Ballot Question 2O,No,,142
2181307860,638,407,City of Boulder Ballot Question 2O,Yes,,235
2181307860,638,407,City of Boulder Ballot Question 2O,No,,132
2181307861,602,353,City of Boulder Ballot Question 2O,Yes,,231
2181307861,602,353,City of Boulder Ballot Question 2O,No,,94
2181307862,625,387,City of Boulder Ballot Question 2O,Yes,,252
2181307862,625,387,City of Boulder Ballot Question 2O,No,,94
2181307863,725,454,City of Boulder Ballot Question 2O,Yes,,277
2181307863,725,454,City of Boulder Ballot Question 2O,No,,148
2181307864,618,390,City of Boulder Ballot Question 2O,Yes,,257
2181307864,618,390,City of Boulder Ballot Question 2O,No,,101
2181307865,576,253,City of Boulder Ballot Question 2O,Yes,,177
2181307865,576,253,City of Boulder Ballot Question 2O,No,,56
2181307866,794,434,City of Boulder Ballot Question 2O,Yes,,305
2181307866,794,434,City of Boulder Ballot Question 2O,No,,89
2181307867,679,307,City of Boulder Ballot Question 2O,Yes,,211
2181307867,679,307,City of Boulder Ballot Question 2O,No,,61
2181307868,855,559,City of Boulder Ballot Question 2O,Yes,,334
2181307868,855,559,City of Boulder Ballot Question 2O,No,,163
2181307869,540,324,City of Boulder Ballot Question 2O,Yes,,201
2181307869,540,324,City of Boulder Ballot Question 2O,No,,98
2181307870,631,235,City of Boulder Ballot Question 2O,Yes,,149
2181307870,631,235,City of Boulder Ballot Question 2O,No,,59
2181307871,720,329,City of Boulder Ballot Question 2O,Yes,,229
2181307871,720,329,City of Boulder Ballot Question 2O,No,,59
2181307872,662,144,City of Boulder Ballot Question 2O,Yes,,102
2181307872,662,144,City of Boulder Ballot Question 2O,No,,34
2181307873,439,299,City of Boulder Ballot Question 2O,Yes,,162
2181307873,439,299,City of Boulder Ballot Question 2O,No,,102
2181307874,967,538,City of Boulder Ballot Question 2O,Yes,,317
2181307874,967,538,City of Boulder Ballot Question 2O,No,,168
2181307875,470,63,City of Boulder Ballot Question 2O,Yes,,29
2181307875,470,63,City of Boulder Ballot Question 2O,No,,24
2181307876,474,38,City of Boulder Ballot Question 2O,Yes,,22
2181307876,474,38,City of Boulder Ballot Question 2O,No,,10
2181307877,668,319,City of Boulder Ballot Question 2O,Yes,,194
2181307877,668,319,City of Boulder Ballot Question 2O,No,,101
2181307878,577,235,City of Boulder Ballot Question 2O,Yes,,155
2181307878,577,235,City of Boulder Ballot Question 2O,No,,50
2181307879,603,217,City of Boulder Ballot Question 2O,Yes,,146
2181307879,603,217,City of Boulder Ballot Question 2O,No,,44
2181307880,660,97,City of Boulder Ballot Question 2O,Yes,,60
2181307880,660,97,City of Boulder Ballot Question 2O,No,,23
2181307881,563,277,City of Boulder Ballot Question 2O,Yes,,176
2181307881,563,277,City of Boulder Ballot Question 2O,No,,71
2181307882,621,380,City of Boulder Ballot Question 2O,Yes,,231
2181307882,621,380,City of Boulder Ballot Question 2O,No,,109
2181307883,741,405,City of Boulder Ballot Question 2O,Yes,,292
2181307883,741,405,City of Boulder Ballot Question 2O,No,,72
2181307884,830,338,City of Boulder Ballot Question 2O,Yes,,217
2181307884,830,338,City of Boulder Ballot Question 2O,No,,80
2181307885,558,300,City of Boulder Ballot Question 2O,Yes,,200
2181307885,558,300,City of Boulder Ballot Question 2O,No,,70
2181307886,774,466,City of Boulder Ballot Question 2O,Yes,,286
2181307886,774,466,City of Boulder Ballot Question 2O,No,,115
2181307887,946,583,City of Boulder Ballot Question 2O,Yes,,366
2181307887,946,583,City of Boulder Ballot Question 2O,No,,175
2181307888,824,542,City of Boulder Ballot Question 2O,Yes,,359
2181307888,824,542,City of Boulder Ballot Question 2O,No,,151
2181207403,0,0,City of Boulder Ballot Question 2P,Yes,,0
2181207403,0,0,City of Boulder Ballot Question 2P,No,,0
2181007800,417,223,City of Boulder Ballot Question 2P,Yes,,129
2181007800,417,223,City of Boulder Ballot Question 2P,No,,92
2181007801,445,183,City of Boulder Ballot Question 2P,Yes,,122
2181007801,445,183,City of Boulder Ballot Question 2P,No,,56
2181007802,255,113,City of Boulder Ballot Question 2P,Yes,,87
2181007802,255,113,City of Boulder Ballot Question 2P,No,,18
2181007804,347,207,City of Boulder Ballot Question 2P,Yes,,135
2181007804,347,207,City of Boulder Ballot Question 2P,No,,63
2181007806,1055,510,City of Boulder Ballot Question 2P,Yes,,363
2181007806,1055,510,City of Boulder Ballot Question 2P,No,,119
2181007807,1058,616,City of Boulder Ballot Question 2P,Yes,,468
2181007807,1058,616,City of Boulder Ballot Question 2P,No,,128
2181007808,1712,770,City of Boulder Ballot Question 2P,Yes,,613
2181007808,1712,770,City of Boulder Ballot Question 2P,No,,107
2181007809,967,573,City of Boulder Ballot Question 2P,Yes,,424
2181007809,967,573,City of Boulder Ballot Question 2P,No,,119
2181007810,871,520,City of Boulder Ballot Question 2P,Yes,,378
2181007810,871,520,City of Boulder Ballot Question 2P,No,,120
2181007811,671,378,City of Boulder Ballot Question 2P,Yes,,252
2181007811,671,378,City of Boulder Ballot Question 2P,No,,100
2181007812,566,306,City of Boulder Ballot Question 2P,Yes,,228
2181007812,566,306,City of Boulder Ballot Question 2P,No,,63
2181007813,364,153,City of Boulder Ballot Question 2P,Yes,,116
2181007813,364,153,City of Boulder Ballot Question 2P,No,,34
2181007814,1013,528,City of Boulder Ballot Question 2P,Yes,,400
2181007814,1013,528,City of Boulder Ballot Question 2P,No,,103
2181007815,725,252,City of Boulder Ballot Question 2P,Yes,,216
2181007815,725,252,City of Boulder Ballot Question 2P,No,,29
2181007816,997,447,City of Boulder Ballot Question 2P,Yes,,343
2181007816,997,447,City of Boulder Ballot Question 2P,No,,89
2181007817,784,507,City of Boulder Ballot Question 2P,Yes,,351
2181007817,784,507,City of Boulder Ballot Question 2P,No,,133
2181007818,989,608,City of Boulder Ballot Question 2P,Yes,,436
2181007818,989,608,City of Boulder Ballot Question 2P,No,,143
2181007819,841,485,City of Boulder Ballot Question 2P,Yes,,379
2181007819,841,485,City of Boulder Ballot Question 2P,No,,81
2181007820,690,428,City of Boulder Ballot Question 2P,Yes,,335
2181007820,690,428,City of Boulder Ballot Question 2P,No,,78
2181007821,1004,462,City of Boulder Ballot Question 2P,Yes,,357
2181007821,1004,462,City of Boulder Ballot Question 2P,No,,71
2181007822,856,291,City of Boulder Ballot Question 2P,Yes,,224
2181007822,856,291,City of Boulder Ballot Question 2P,No,,52
2181007823,1521,550,City of Boulder Ballot Question 2P,Yes,,416
2181007823,1521,550,City of Boulder Ballot Question 2P,No,,94
2181007824,990,515,City of Boulder Ballot Question 2P,Yes,,393
2181007824,990,515,City of Boulder Ballot Question 2P,No,,95
2181007825,560,341,City of Boulder Ballot Question 2P,Yes,,256
2181007825,560,341,City of Boulder Ballot Question 2P,No,,73
2181007826,744,418,City of Boulder Ballot Question 2P,Yes,,299
2181007826,744,418,City of Boulder Ballot Question 2P,No,,84
2181007827,792,401,City of Boulder Ballot Question 2P,Yes,,313
2181007827,792,401,City of Boulder Ballot Question 2P,No,,64
2181007828,584,227,City of Boulder Ballot Question 2P,Yes,,174
2181007828,584,227,City of Boulder Ballot Question 2P,No,,38
2181007829,657,234,City of Boulder Ballot Question 2P,Yes,,187
2181007829,657,234,City of Boulder Ballot Question 2P,No,,33
2181007830,589,118,City of Boulder Ballot Question 2P,Yes,,98
2181007830,589,118,City of Boulder Ballot Question 2P,No,,17
2181007831,715,191,City of Boulder Ballot Question 2P,Yes,,145
2181007831,715,191,City of Boulder Ballot Question 2P,No,,37
2181007832,288,126,City of Boulder Ballot Question 2P,Yes,,90
2181007832,288,126,City of Boulder Ballot Question 2P,No,,30
2181007833,600,112,City of Boulder Ballot Question 2P,Yes,,91
2181007833,600,112,City of Boulder Ballot Question 2P,No,,10
2181007834,695,24,City of Boulder Ballot Question 2P,Yes,,21
2181007834,695,24,City of Boulder Ballot Question 2P,No,,3
2181007835,401,38,City of Boulder Ballot Question 2P,Yes,,34
2181007835,401,38,City of Boulder Ballot Question 2P,No,,3
2181007836,465,196,City of Boulder Ballot Question 2P,Yes,,147
2181007836,465,196,City of Boulder Ballot Question 2P,No,,36
2181007837,713,159,City of Boulder Ballot Question 2P,Yes,,131
2181007837,713,159,City of Boulder Ballot Question 2P,No,,22
2181007838,384,97,City of Boulder Ballot Question 2P,Yes,,85
2181007838,384,97,City of Boulder Ballot Question 2P,No,,8
2181007839,578,340,City of Boulder Ballot Question 2P,Yes,,226
2181007839,578,340,City of Boulder Ballot Question 2P,No,,101
2181007840,540,281,City of Boulder Ballot Question 2P,Yes,,177
2181007840,540,281,City of Boulder Ballot Question 2P,No,,92
2181007841,695,390,City of Boulder Ballot Question 2P,Yes,,277
2181007841,695,390,City of Boulder Ballot Question 2P,No,,101
2181007842,923,531,City of Boulder Ballot Question 2P,Yes,,378
2181007842,923,531,City of Boulder Ballot Question 2P,No,,128
2181007843,1179,713,City of Boulder Ballot Question 2P,Yes,,490
2181007843,1179,713,City of Boulder Ballot Question 2P,No,,194
2181007844,671,337,City of Boulder Ballot Question 2P,Yes,,266
2181007844,671,337,City of Boulder Ballot Question 2P,No,,62
2181007845,792,307,City of Boulder Ballot Question 2P,Yes,,237
2181007845,792,307,City of Boulder Ballot Question 2P,No,,53
2181007846,949,236,City of Boulder Ballot Question 2P,Yes,,186
2181007846,949,236,City of Boulder Ballot Question 2P,No,,27
2181007847,575,86,City of Boulder Ballot Question 2P,Yes,,75
2181007847,575,86,City of Boulder Ballot Question 2P,No,,10
2181007848,617,241,City of Boulder Ballot Question 2P,Yes,,187
2181007848,617,241,City of Boulder Ballot Question 2P,No,,40
2181007849,658,38,City of Boulder Ballot Question 2P,Yes,,32
2181007849,658,38,City of Boulder Ballot Question 2P,No,,4
2181007850,637,420,City of Boulder Ballot Question 2P,Yes,,238
2181007850,637,420,City of Boulder Ballot Question 2P,No,,154
2181007851,851,444,City of Boulder Ballot Question 2P,Yes,,322
2181007851,851,444,City of Boulder Ballot Question 2P,No,,92
2181007852,1043,450,City of Boulder Ballot Question 2P,Yes,,314
2181007852,1043,450,City of Boulder Ballot Question 2P,No,,107
2181007853,809,349,City of Boulder Ballot Question 2P,Yes,,261
2181007853,809,349,City of Boulder Ballot Question 2P,No,,78
2181307854,876,342,City of Boulder Ballot Question 2P,Yes,,257
2181307854,876,342,City of Boulder Ballot Question 2P,No,,68
2181307855,718,275,City of Boulder Ballot Question 2P,Yes,,221
2181307855,718,275,City of Boulder Ballot Question 2P,No,,31
2181307856,563,269,City of Boulder Ballot Question 2P,Yes,,202
2181307856,563,269,City of Boulder Ballot Question 2P,No,,56
2181307857,818,457,City of Boulder Ballot Question 2P,Yes,,281
2181307857,818,457,City of Boulder Ballot Question 2P,No,,147
2181307858,886,553,City of Boulder Ballot Question 2P,Yes,,426
2181307858,886,553,City of Boulder Ballot Question 2P,No,,104
2181307859,812,513,City of Boulder Ballot Question 2P,Yes,,336
2181307859,812,513,City of Boulder Ballot Question 2P,No,,147
2181307860,638,407,City of Boulder Ballot Question 2P,Yes,,267
2181307860,638,407,City of Boulder Ballot Question 2P,No,,117
2181307861,602,353,City of Boulder Ballot Question 2P,Yes,,264
2181307861,602,353,City of Boulder Ballot Question 2P,No,,74
2181307862,625,387,City of Boulder Ballot Question 2P,Yes,,288
2181307862,625,387,City of Boulder Ballot Question 2P,No,,82
2181307863,725,454,City of Boulder Ballot Question 2P,Yes,,319
2181307863,725,454,City of Boulder Ballot Question 2P,No,,120
2181307864,618,390,City of Boulder Ballot Question 2P,Yes,,272
2181307864,618,390,City of Boulder Ballot Question 2P,No,,95
2181307865,576,253,City of Boulder Ballot Question 2P,Yes,,208
2181307865,576,253,City of Boulder Ballot Question 2P,No,,40
2181307866,794,434,City of Boulder Ballot Question 2P,Yes,,342
2181307866,794,434,City of Boulder Ballot Question 2P,No,,66
2181307867,679,307,City of Boulder Ballot Question 2P,Yes,,241
2181307867,679,307,City of Boulder Ballot Question 2P,No,,51
2181307868,855,559,City of Boulder Ballot Question 2P,Yes,,374
2181307868,855,559,City of Boulder Ballot Question 2P,No,,148
2181307869,540,324,City of Boulder Ballot Question 2P,Yes,,239
2181307869,540,324,City of Boulder Ballot Question 2P,No,,71
2181307870,631,235,City of Boulder Ballot Question 2P,Yes,,177
2181307870,631,235,City of Boulder Ballot Question 2P,No,,46
2181307871,720,329,City of Boulder Ballot Question 2P,Yes,,273
2181307871,720,329,City of Boulder Ballot Question 2P,No,,37
2181307872,662,144,City of Boulder Ballot Question 2P,Yes,,119
2181307872,662,144,City of Boulder Ballot Question 2P,No,,22
2181307873,439,299,City of Boulder Ballot Question 2P,Yes,,203
2181307873,439,299,City of Boulder Ballot Question 2P,No,,81
2181307874,967,538,City of Boulder Ballot Question 2P,Yes,,341
2181307874,967,538,City of Boulder Ballot Question 2P,No,,164
2181307875,470,63,City of Boulder Ballot Question 2P,Yes,,42
2181307875,470,63,City of Boulder Ballot Question 2P,No,,17
2181307876,474,38,City of Boulder Ballot Question 2P,Yes,,29
2181307876,474,38,City of Boulder Ballot Question 2P,No,,6
2181307877,668,319,City of Boulder Ballot Question 2P,Yes,,209
2181307877,668,319,City of Boulder Ballot Question 2P,No,,93
2181307878,577,235,City of Boulder Ballot Question 2P,Yes,,181
2181307878,577,235,City of Boulder Ballot Question 2P,No,,37
2181307879,603,217,City of Boulder Ballot Question 2P,Yes,,159
2181307879,603,217,City of Boulder Ballot Question 2P,No,,42
2181307880,660,97,City of Boulder Ballot Question 2P,Yes,,80
2181307880,660,97,City of Boulder Ballot Question 2P,No,,10
2181307881,563,277,City of Boulder Ballot Question 2P,Yes,,186
2181307881,563,277,City of Boulder Ballot Question 2P,No,,73
2181307882,621,380,City of Boulder Ballot Question 2P,Yes,,264
2181307882,621,380,City of Boulder Ballot Question 2P,No,,95
2181307883,741,405,City of Boulder Ballot Question 2P,Yes,,330
2181307883,741,405,City of Boulder Ballot Question 2P,No,,56
2181307884,830,338,City of Boulder Ballot Question 2P,Yes,,259
2181307884,830,338,City of Boulder Ballot Question 2P,No,,56
2181307885,558,300,City of Boulder Ballot Question 2P,Yes,,223
2181307885,558,300,City of Boulder Ballot Question 2P,No,,60
2181307886,774,466,City of Boulder Ballot Question 2P,Yes,,337
2181307886,774,466,City of Boulder Ballot Question 2P,No,,101
2181307887,946,583,City of Boulder Ballot Question 2P,Yes,,408
2181307887,946,583,City of Boulder Ballot Question 2P,No,,155
2181307888,824,542,City of Boulder Ballot Question 2P,Yes,,377
2181307888,824,542,City of Boulder Ballot Question 2P,No,,143
2181207403,0,0,City of Boulder Ballot Question 2Q,Yes,,0
2181207403,0,0,City of Boulder Ballot Question 2Q,No,,0
2181007800,417,223,City of Boulder Ballot Question 2Q,Yes,,169
2181007800,417,223,City of Boulder Ballot Question 2Q,No,,31
2181007801,445,183,City of Boulder Ballot Question 2Q,Yes,,146
2181007801,445,183,City of Boulder Ballot Question 2Q,No,,8
2181007802,255,113,City of Boulder Ballot Question 2Q,Yes,,83
2181007802,255,113,City of Boulder Ballot Question 2Q,No,,10
2181007804,347,207,City of Boulder Ballot Question 2Q,Yes,,167
2181007804,347,207,City of Boulder Ballot Question 2Q,No,,9
2181007806,1055,510,City of Boulder Ballot Question 2Q,Yes,,395
2181007806,1055,510,City of Boulder Ballot Question 2Q,No,,37
2181007807,1058,616,City of Boulder Ballot Question 2Q,Yes,,493
2181007807,1058,616,City of Boulder Ballot Question 2Q,No,,46
2181007808,1712,770,City of Boulder Ballot Question 2Q,Yes,,607
2181007808,1712,770,City of Boulder Ballot Question 2Q,No,,57
2181007809,967,573,City of Boulder Ballot Question 2Q,Yes,,464
2181007809,967,573,City of Boulder Ballot Question 2Q,No,,35
2181007810,871,520,City of Boulder Ballot Question 2Q,Yes,,423
2181007810,871,520,City of Boulder Ballot Question 2Q,No,,32
2181007811,671,378,City of Boulder Ballot Question 2Q,Yes,,274
2181007811,671,378,City of Boulder Ballot Question 2Q,No,,51
2181007812,566,306,City of Boulder Ballot Question 2Q,Yes,,246
2181007812,566,306,City of Boulder Ballot Question 2Q,No,,19
2181007813,364,153,City of Boulder Ballot Question 2Q,Yes,,110
2181007813,364,153,City of Boulder Ballot Question 2Q,No,,25
2181007814,1013,528,City of Boulder Ballot Question 2Q,Yes,,409
2181007814,1013,528,City of Boulder Ballot Question 2Q,No,,43
2181007815,725,252,City of Boulder Ballot Question 2Q,Yes,,212
2181007815,725,252,City of Boulder Ballot Question 2Q,No,,13
2181007816,997,447,City of Boulder Ballot Question 2Q,Yes,,358
2181007816,997,447,City of Boulder Ballot Question 2Q,No,,28
2181007817,784,507,City of Boulder Ballot Question 2Q,Yes,,387
2181007817,784,507,City of Boulder Ballot Question 2Q,No,,43
2181007818,989,608,City of Boulder Ballot Question 2Q,Yes,,459
2181007818,989,608,City of Boulder Ballot Question 2Q,No,,59
2181007819,841,485,City of Boulder Ballot Question 2Q,Yes,,391
2181007819,841,485,City of Boulder Ballot Question 2Q,No,,24
2181007820,690,428,City of Boulder Ballot Question 2Q,Yes,,349
2181007820,690,428,City of Boulder Ballot Question 2Q,No,,30
2181007821,1004,462,City of Boulder Ballot Question 2Q,Yes,,343
2181007821,1004,462,City of Boulder Ballot Question 2Q,No,,43
2181007822,856,291,City of Boulder Ballot Question 2Q,Yes,,222
2181007822,856,291,City of Boulder Ballot Question 2Q,No,,27
2181007823,1521,550,City of Boulder Ballot Question 2Q,Yes,,425
2181007823,1521,550,City of Boulder Ballot Question 2Q,No,,41
2181007824,990,515,City of Boulder Ballot Question 2Q,Yes,,387
2181007824,990,515,City of Boulder Ballot Question 2Q,No,,41
2181007825,560,341,City of Boulder Ballot Question 2Q,Yes,,280
2181007825,560,341,City of Boulder Ballot Question 2Q,No,,27
2181007826,744,418,City of Boulder Ballot Question 2Q,Yes,,320
2181007826,744,418,City of Boulder Ballot Question 2Q,No,,24
2181007827,792,401,City of Boulder Ballot Question 2Q,Yes,,317
2181007827,792,401,City of Boulder Ballot Question 2Q,No,,13
2181007828,584,227,City of Boulder Ballot Question 2Q,Yes,,164
2181007828,584,227,City of Boulder Ballot Question 2Q,No,,23
2181007829,657,234,City of Boulder Ballot Question 2Q,Yes,,184
2181007829,657,234,City of Boulder Ballot Question 2Q,No,,7
2181007830,589,118,City of Boulder Ballot Question 2Q,Yes,,81
2181007830,589,118,City of Boulder Ballot Question 2Q,No,,8
2181007831,715,191,City of Boulder Ballot Question 2Q,Yes,,143
2181007831,715,191,City of Boulder Ballot Question 2Q,No,,15
2181007832,288,126,City of Boulder Ballot Question 2Q,Yes,,95
2181007832,288,126,City of Boulder Ballot Question 2Q,No,,8
2181007833,600,112,City of Boulder Ballot Question 2Q,Yes,,85
2181007833,600,112,City of Boulder Ballot Question 2Q,No,,5
2181007834,695,24,City of Boulder Ballot Question 2Q,Yes,,19
2181007834,695,24,City of Boulder Ballot Question 2Q,No,,2
2181007835,401,38,City of Boulder Ballot Question 2Q,Yes,,28
2181007835,401,38,City of Boulder Ballot Question 2Q,No,,2
2181007836,465,196,City of Boulder Ballot Question 2Q,Yes,,155
2181007836,465,196,City of Boulder Ballot Question 2Q,No,,17
2181007837,713,159,City of Boulder Ballot Question 2Q,Yes,,117
2181007837,713,159,City of Boulder Ballot Question 2Q,No,,10
2181007838,384,97,City of Boulder Ballot Question 2Q,Yes,,73
2181007838,384,97,City of Boulder Ballot Question 2Q,No,,4
2181007839,578,340,City of Boulder Ballot Question 2Q,Yes,,289
2181007839,578,340,City of Boulder Ballot Question 2Q,No,,21
2181007840,540,281,City of Boulder Ballot Question 2Q,Yes,,219
2181007840,540,281,City of Boulder Ballot Question 2Q,No,,23
2181007841,695,390,City of Boulder Ballot Question 2Q,Yes,,325
2181007841,695,390,City of Boulder Ballot Question 2Q,No,,32
2181007842,923,531,City of Boulder Ballot Question 2Q,Yes,,440
2181007842,923,531,City of Boulder Ballot Question 2Q,No,,44
2181007843,1179,713,City of Boulder Ballot Question 2Q,Yes,,571
2181007843,1179,713,City of Boulder Ballot Question 2Q,No,,65
2181007844,671,337,City of Boulder Ballot Question 2Q,Yes,,272
2181007844,671,337,City of Boulder Ballot Question 2Q,No,,23
2181007845,792,307,City of Boulder Ballot Question 2Q,Yes,,237
2181007845,792,307,City of Boulder Ballot Question 2Q,No,,24
2181007846,949,236,City of Boulder Ballot Question 2Q,Yes,,173
2181007846,949,236,City of Boulder Ballot Question 2Q,No,,15
2181007847,575,86,City of Boulder Ballot Question 2Q,Yes,,63
2181007847,575,86,City of Boulder Ballot Question 2Q,No,,11
2181007848,617,241,City of Boulder Ballot Question 2Q,Yes,,186
2181007848,617,241,City of Boulder Ballot Question 2Q,No,,12
2181007849,658,38,City of Boulder Ballot Question 2Q,Yes,,32
2181007849,658,38,City of Boulder Ballot Question 2Q,No,,3
2181007850,637,420,City of Boulder Ballot Question 2Q,Yes,,332
2181007850,637,420,City of Boulder Ballot Question 2Q,No,,37
2181007851,851,444,City of Boulder Ballot Question 2Q,Yes,,372
2181007851,851,444,City of Boulder Ballot Question 2Q,No,,25
2181007852,1043,450,City of Boulder Ballot Question 2Q,Yes,,350
2181007852,1043,450,City of Boulder Ballot Question 2Q,No,,31
2181007853,809,349,City of Boulder Ballot Question 2Q,Yes,,279
2181007853,809,349,City of Boulder Ballot Question 2Q,No,,30
2181307854,876,342,City of Boulder Ballot Question 2Q,Yes,,250
2181307854,876,342,City of Boulder Ballot Question 2Q,No,,41
2181307855,718,275,City of Boulder Ballot Question 2Q,Yes,,208
2181307855,718,275,City of Boulder Ballot Question 2Q,No,,17
2181307856,563,269,City of Boulder Ballot Question 2Q,Yes,,214
2181307856,563,269,City of Boulder Ballot Question 2Q,No,,24
2181307857,818,457,City of Boulder Ballot Question 2Q,Yes,,355
2181307857,818,457,City of Boulder Ballot Question 2Q,No,,44
2181307858,886,553,City of Boulder Ballot Question 2Q,Yes,,456
2181307858,886,553,City of Boulder Ballot Question 2Q,No,,41
2181307859,812,513,City of Boulder Ballot Question 2Q,Yes,,411
2181307859,812,513,City of Boulder Ballot Question 2Q,No,,43
2181307860,638,407,City of Boulder Ballot Question 2Q,Yes,,299
2181307860,638,407,City of Boulder Ballot Question 2Q,No,,46
2181307861,602,353,City of Boulder Ballot Question 2Q,Yes,,291
2181307861,602,353,City of Boulder Ballot Question 2Q,No,,24
2181307862,625,387,City of Boulder Ballot Question 2Q,Yes,,283
2181307862,625,387,City of Boulder Ballot Question 2Q,No,,45
2181307863,725,454,City of Boulder Ballot Question 2Q,Yes,,362
2181307863,725,454,City of Boulder Ballot Question 2Q,No,,40
2181307864,618,390,City of Boulder Ballot Question 2Q,Yes,,313
2181307864,618,390,City of Boulder Ballot Question 2Q,No,,34
2181307865,576,253,City of Boulder Ballot Question 2Q,Yes,,205
2181307865,576,253,City of Boulder Ballot Question 2Q,No,,13
2181307866,794,434,City of Boulder Ballot Question 2Q,Yes,,339
2181307866,794,434,City of Boulder Ballot Question 2Q,No,,34
2181307867,679,307,City of Boulder Ballot Question 2Q,Yes,,235
2181307867,679,307,City of Boulder Ballot Question 2Q,No,,23
2181307868,855,559,City of Boulder Ballot Question 2Q,Yes,,424
2181307868,855,559,City of Boulder Ballot Question 2Q,No,,48
2181307869,540,324,City of Boulder Ballot Question 2Q,Yes,,250
