election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Bill Rigler,,134,1085,496
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007822,822,City of Boulder Council Candidates,candidate,Bill Rigler,,61,978,304
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007823,823,City of Boulder Council Candidates,candidate,Bill Rigler,,197,1887,596
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007824,824,City of Boulder Council Candidates,candidate,Bill Rigler,,150,1085,536
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007825,825,City of Boulder Council Candidates,candidate,Bill Rigler,,101,633,371
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007826,826,City of Boulder Council Candidates,candidate,Bill Rigler,,142,825,460
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007827,827,City of Boulder Council Candidates,candidate,Bill Rigler,,102,910,388
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007828,828,City of Boulder Council Candidates,candidate,Bill Rigler,,68,704,267
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007829,829,City of Boulder Council Candidates,candidate,Bill Rigler,,64,794,249
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007830,830,City of Boulder Council Candidates,candidate,Bill Rigler,,22,775,176
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007831,831,City of Boulder Council Candidates,candidate,Bill Rigler,,60,848,232
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007832,832,City of Boulder Council Candidates,candidate,Bill Rigler,,55,331,142
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007833,833,City of Boulder Council Candidates,candidate,Bill Rigler,,28,785,140
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007834,834,City of Boulder Council Candidates,candidate,Bill Rigler,,13,1422,141
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007835,835,City of Boulder Council Candidates,candidate,Bill Rigler,,25,721,129
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007836,836,City of Boulder Council Candidates,candidate,Bill Rigler,,46,528,194
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007837,837,City of Boulder Council Candidates,candidate,Bill Rigler,,51,937,212
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007838,838,City of Boulder Council Candidates,candidate,Bill Rigler,,19,472,107
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007839,839,City of Boulder Council Candidates,candidate,Bill Rigler,,97,635,386
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007840,840,City of Boulder Council Candidates,candidate,Bill Rigler,,86,597,299
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007841,841,City of Boulder Council Candidates,candidate,Bill Rigler,,104,664,352
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007842,842,City of Boulder Council Candidates,candidate,Bill Rigler,,150,1012,622
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007843,843,City of Boulder Council Candidates,candidate,Bill Rigler,,189,1246,763
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007844,844,City of Boulder Council Candidates,candidate,Bill Rigler,,83,759,363
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007845,845,City of Boulder Council Candidates,candidate,Bill Rigler,,71,847,334
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007846,846,City of Boulder Council Candidates,candidate,Bill Rigler,,61,1321,324
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007847,847,City of Boulder Council Candidates,candidate,Bill Rigler,,21,773,139
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007848,848,City of Boulder Council Candidates,candidate,Bill Rigler,,74,652,247
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007849,849,City of Boulder Council Candidates,candidate,Bill Rigler,,13,1090,101
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007850,850,City of Boulder Council Candidates,candidate,Bill Rigler,,129,664,426
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007851,851,City of Boulder Council Candidates,candidate,Bill Rigler,,242,1013,562
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007852,852,City of Boulder Council Candidates,candidate,Bill Rigler,,88,1081,494
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007853,853,City of Boulder Council Candidates,candidate,Bill Rigler,,94,790,269
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307854,854,City of Boulder Council Candidates,candidate,Bill Rigler,,77,992,353
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307855,855,City of Boulder Council Candidates,candidate,Bill Rigler,,78,864,332
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307856,856,City of Boulder Council Candidates,candidate,Bill Rigler,,63,597,306
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307857,857,City of Boulder Council Candidates,candidate,Bill Rigler,,126,873,470
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307858,858,City of Boulder Council Candidates,candidate,Bill Rigler,,131,931,548
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307859,859,City of Boulder Council Candidates,candidate,Bill Rigler,,140,858,508
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307860,860,City of Boulder Council Candidates,candidate,Bill Rigler,,121,651,417
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307861,861,City of Boulder Council Candidates,candidate,Bill Rigler,,84,624,353
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307862,862,City of Boulder Council Candidates,candidate,Bill Rigler,,101,669,382
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307863,863,City of Boulder Council Candidates,candidate,Bill Rigler,,135,795,487
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307864,864,City of Boulder Council Candidates,candidate,Bill Rigler,,100,661,419
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307865,865,City of Boulder Council Candidates,candidate,Bill Rigler,,78,676,289
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307866,866,City of Boulder Council Candidates,candidate,Bill Rigler,,78,854,442
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307867,867,City of Boulder Council Candidates,candidate,Bill Rigler,,90,812,368
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307868,868,City of Boulder Council Candidates,candidate,Bill Rigler,,159,884,599
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307869,869,City of Boulder Council Candidates,candidate,Bill Rigler,,84,598,334
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307870,870,City of Boulder Council Candidates,candidate,Bill Rigler,,54,756,258
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307871,871,City of Boulder Council Candidates,candidate,Bill Rigler,,77,797,377
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307872,872,City of Boulder Council Candidates,candidate,Bill Rigler,,26,909,155
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307873,873,City of Boulder Council Candidates,candidate,Bill Rigler,,85,486,296
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307874,874,City of Boulder Council Candidates,candidate,Bill Rigler,,186,1060,548
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307875,875,City of Boulder Council Candidates,candidate,Bill Rigler,,21,682,109
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307876,876,City of Boulder Council Candidates,candidate,Bill Rigler,,12,764,52
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307877,877,City of Boulder Council Candidates,candidate,Bill Rigler,,104,723,337
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307878,878,City of Boulder Council Candidates,candidate,Bill Rigler,,47,649,227
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307879,879,City of Boulder Council Candidates,candidate,Bill Rigler,,51,741,232
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307880,880,City of Boulder Council Candidates,candidate,Bill Rigler,,26,1011,114
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307881,881,City of Boulder Council Candidates,candidate,Bill Rigler,,71,684,305
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307882,882,City of Boulder Council Candidates,candidate,Bill Rigler,,115,647,387
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307883,883,City of Boulder Council Candidates,candidate,Bill Rigler,,134,800,432
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307884,884,City of Boulder Council Candidates,candidate,Bill Rigler,,104,933,371
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307885,885,City of Boulder Council Candidates,candidate,Bill Rigler,,116,609,318
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307886,886,City of Boulder Council Candidates,candidate,Bill Rigler,,162,818,469
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307887,887,City of Boulder Council Candidates,candidate,Bill Rigler,,181,1007,611
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307888,888,City of Boulder Council Candidates,candidate,Bill Rigler,,172,829,529
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007800,800,City of Boulder Council Candidates,candidate,Mark McIntyre,,73,427,230
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Mark McIntyre,,66,640,209
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Mark McIntyre,,18,441,140
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Mark McIntyre,,73,363,201
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Mark McIntyre,,227,1229,592
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Mark McIntyre,,231,1105,646
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Mark McIntyre,,302,1975,816
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Mark McIntyre,,229,1031,612
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Mark McIntyre,,176,911,503
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Mark McIntyre,,155,765,400
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Mark McIntyre,,104,698,338
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Mark McIntyre,,20,413,164
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Mark McIntyre,,184,1077,550
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Mark McIntyre,,93,832,289
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Mark McIntyre,,163,1112,489
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Mark McIntyre,,195,810,517
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Mark McIntyre,,273,1050,602
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Mark McIntyre,,183,901,504
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Mark McIntyre,,138,686,408
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Mark McIntyre,,141,1085,496
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007822,822,City of Boulder Council Candidates,candidate,Mark McIntyre,,75,978,304
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007823,823,City of Boulder Council Candidates,candidate,Mark McIntyre,,204,1887,596
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007824,824,City of Boulder Council Candidates,candidate,Mark McIntyre,,167,1085,536
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007825,825,City of Boulder Council Candidates,candidate,Mark McIntyre,,115,633,371
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007826,826,City of Boulder Council Candidates,candidate,Mark McIntyre,,148,825,460
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007827,827,City of Boulder Council Candidates,candidate,Mark McIntyre,,130,910,388
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007828,828,City of Boulder Council Candidates,candidate,Mark McIntyre,,75,704,267
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007829,829,City of Boulder Council Candidates,candidate,Mark McIntyre,,62,794,249
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007830,830,City of Boulder Council Candidates,candidate,Mark McIntyre,,33,775,176
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007831,831,City of Boulder Council Candidates,candidate,Mark McIntyre,,71,848,232
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007832,832,City of Boulder Council Candidates,candidate,Mark McIntyre,,67,331,142
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007833,833,City of Boulder Council Candidates,candidate,Mark McIntyre,,37,785,140
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007834,834,City of Boulder Council Candidates,candidate,Mark McIntyre,,19,1422,141
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007835,835,City of Boulder Council Candidates,candidate,Mark McIntyre,,28,721,129
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007836,836,City of Boulder Council Candidates,candidate,Mark McIntyre,,49,528,194
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007837,837,City of Boulder Council Candidates,candidate,Mark McIntyre,,46,937,212
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007838,838,City of Boulder Council Candidates,candidate,Mark McIntyre,,25,472,107
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007839,839,City of Boulder Council Candidates,candidate,Mark McIntyre,,128,635,386
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007840,840,City of Boulder Council Candidates,candidate,Mark McIntyre,,108,597,299
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007841,841,City of Boulder Council Candidates,candidate,Mark McIntyre,,142,664,352
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007842,842,City of Boulder Council Candidates,candidate,Mark McIntyre,,179,1012,622
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007843,843,City of Boulder Council Candidates,candidate,Mark McIntyre,,230,1246,763
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007844,844,City of Boulder Council Candidates,candidate,Mark McIntyre,,112,759,363
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007845,845,City of Boulder Council Candidates,candidate,Mark McIntyre,,88,847,334
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007846,846,City of Boulder Council Candidates,candidate,Mark McIntyre,,73,1321,324
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007847,847,City of Boulder Council Candidates,candidate,Mark McIntyre,,30,773,139
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007848,848,City of Boulder Council Candidates,candidate,Mark McIntyre,,80,652,247
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007849,849,City of Boulder Council Candidates,candidate,Mark McIntyre,,15,1090,101
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007850,850,City of Boulder Council Candidates,candidate,Mark McIntyre,,134,664,426
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007851,851,City of Boulder Council Candidates,candidate,Mark McIntyre,,188,1013,562
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007852,852,City of Boulder Council Candidates,candidate,Mark McIntyre,,109,1081,494
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007853,853,City of Boulder Council Candidates,candidate,Mark McIntyre,,84,790,269
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307854,854,City of Boulder Council Candidates,candidate,Mark McIntyre,,106,992,353
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307855,855,City of Boulder Council Candidates,candidate,Mark McIntyre,,87,864,332
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307856,856,City of Boulder Council Candidates,candidate,Mark McIntyre,,93,597,306
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307857,857,City of Boulder Council Candidates,candidate,Mark McIntyre,,133,873,470
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307858,858,City of Boulder Council Candidates,candidate,Mark McIntyre,,153,931,548
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307859,859,City of Boulder Council Candidates,candidate,Mark McIntyre,,164,858,508
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307860,860,City of Boulder Council Candidates,candidate,Mark McIntyre,,143,651,417
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307861,861,City of Boulder Council Candidates,candidate,Mark McIntyre,,123,624,353
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307862,862,City of Boulder Council Candidates,candidate,Mark McIntyre,,134,669,382
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307863,863,City of Boulder Council Candidates,candidate,Mark McIntyre,,164,795,487
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307864,864,City of Boulder Council Candidates,candidate,Mark McIntyre,,138,661,419
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307865,865,City of Boulder Council Candidates,candidate,Mark McIntyre,,89,676,289
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307866,866,City of Boulder Council Candidates,candidate,Mark McIntyre,,111,854,442
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307867,867,City of Boulder Council Candidates,candidate,Mark McIntyre,,118,812,368
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307868,868,City of Boulder Council Candidates,candidate,Mark McIntyre,,200,884,599
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307869,869,City of Boulder Council Candidates,candidate,Mark McIntyre,,123,598,334
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307870,870,City of Boulder Council Candidates,candidate,Mark McIntyre,,69,756,258
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307871,871,City of Boulder Council Candidates,candidate,Mark McIntyre,,97,797,377
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307872,872,City of Boulder Council Candidates,candidate,Mark McIntyre,,41,909,155
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307873,873,City of Boulder Council Candidates,candidate,Mark McIntyre,,119,486,296
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307874,874,City of Boulder Council Candidates,candidate,Mark McIntyre,,245,1060,548
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307875,875,City of Boulder Council Candidates,candidate,Mark McIntyre,,21,682,109
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307876,876,City of Boulder Council Candidates,candidate,Mark McIntyre,,15,764,52
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307877,877,City of Boulder Council Candidates,candidate,Mark McIntyre,,140,723,337
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307878,878,City of Boulder Council Candidates,candidate,Mark McIntyre,,67,649,227
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307879,879,City of Boulder Council Candidates,candidate,Mark McIntyre,,78,741,232
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307880,880,City of Boulder Council Candidates,candidate,Mark McIntyre,,25,1011,114
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307881,881,City of Boulder Council Candidates,candidate,Mark McIntyre,,89,684,305
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307882,882,City of Boulder Council Candidates,candidate,Mark McIntyre,,150,647,387
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307883,883,City of Boulder Council Candidates,candidate,Mark McIntyre,,141,800,432
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307884,884,City of Boulder Council Candidates,candidate,Mark McIntyre,,144,933,371
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307885,885,City of Boulder Council Candidates,candidate,Mark McIntyre,,117,609,318
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307886,886,City of Boulder Council Candidates,candidate,Mark McIntyre,,203,818,469
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307887,887,City of Boulder Council Candidates,candidate,Mark McIntyre,,239,1007,611
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181307888,888,City of Boulder Council Candidates,candidate,Mark McIntyre,,199,829,529
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007800,800,City of Boulder Council Candidates,candidate,Eric Budd,,58,427,230
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Eric Budd,,54,640,209
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Eric Budd,,22,441,140
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Eric Budd,,38,363,201
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Eric Budd,,166,1229,592
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Eric Budd,,164,1105,646
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Eric Budd,,266,1975,816
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Eric Budd,,175,1031,612
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Eric Budd,,139,911,503
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Eric Budd,,122,765,400
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Eric Budd,,76,698,338
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Eric Budd,,22,413,164
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Eric Budd,,157,1077,550
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Eric Budd,,99,832,289
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Eric Budd,,149,1112,489
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Eric Budd,,141,810,517
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Eric Budd,,152,1050,602
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Eric Budd,,123,901,504
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Eric Budd,,122,686,408
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Eric Budd,,162,1085,496
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007822,822,City of Boulder Council Candidates,candidate,Eric Budd,,69,978,304
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007823,823,City of Boulder Council Candidates,candidate,Eric Budd,,174,1887,596
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007824,824,City of Boulder Council Candidates,candidate,Eric Budd,,156,1085,536
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007825,825,City of Boulder Council Candidates,candidate,Eric Budd,,114,633,371
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007826,826,City of Boulder Council Candidates,candidate,Eric Budd,,134,825,460
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007827,827,City of Boulder Council Candidates,candidate,Eric Budd,,119,910,388
2017,2017-11-07,coordinated,boulder_county,county,Boulder County,2181007828,828,City of Boulder Council Candidates,candidate,Eric Budd,,81,704,267
