election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Ryan Hitchler,,273,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Claire Dixon,,369,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Ryan Welch,,290,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Jeff Chu,,362,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Sean Maday,,259,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Clint Folsom,,387,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Chris Hanson,,300,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Stephanie Schader,,271,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207100,100,Town of Superior - Home Rule Charter Commission,candidate,Mike Foster,,272,1535.0,778
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District A (4 Years),candidate,Jason Unger,,358,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District A (4 Years),candidate,Neil Fishman,,164,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District C (4 Years),candidate,Andrew Steffl,,76,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District C (4 Years),candidate,Alex Medler,,276,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District C (4 Years),candidate,Cynthia Nevison,,178,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District D (4 Years),candidate,Andrew Brandt,,179,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District D (4 Years),candidate,Lalenia Quinlan Aweida,,326,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District G (4 Years),candidate,Anil Kiran Pesaramelli,,110,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District G (4 Years),candidate,Stuart Lord,,172,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,"2181207100,2151207700","100,700",Boulder Valley School District RE-2 Director District G (4 Years),candidate,Jorge Chávez,,243,2815.0,786
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Jason Unger,,345,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Neil Fishman,,165,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Andrew Steffl,,98,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Alex Medler,,287,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Cynthia Nevison,,141,1340.0,679
