election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Bob Yates,,145,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Adam Swetlik,,112,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Aaron Brockett,,132,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Andy Celani,,15,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Nikki McCord,,41,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,24,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Paul Cure,,40,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Susan Peterson,,102,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007801,801,City of Boulder Council Candidates,candidate,Mark McIntyre,,105,622,289
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Brian Dolan,,64,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Rachel Friend,,82,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Junie Joseph,,87,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Mark Wallach,,73,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Benita Duran,,42,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Corina Julca,,66,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Bob Yates,,67,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Adam Swetlik,,93,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Aaron Brockett,,63,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Andy Celani,,12,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Nikki McCord,,23,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,19,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Paul Cure,,16,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Susan Peterson,,80,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Mark McIntyre,,52,463,182
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Brian Dolan,,61,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Rachel Friend,,109,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Junie Joseph,,104,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Mark Wallach,,76,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Benita Duran,,82,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Corina Julca,,56,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Bob Yates,,106,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Adam Swetlik,,86,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Aaron Brockett,,94,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Andy Celani,,21,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Nikki McCord,,26,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,15,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Paul Cure,,29,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Susan Peterson,,73,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Mark McIntyre,,75,366,221
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Brian Dolan,,185,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Rachel Friend,,331,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Junie Joseph,,316,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Mark Wallach,,256,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Benita Duran,,232,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Corina Julca,,173,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Bob Yates,,351,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Adam Swetlik,,260,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Aaron Brockett,,327,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Andy Celani,,43,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Nikki McCord,,62,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,37,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Paul Cure,,104,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Susan Peterson,,237,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Mark McIntyre,,287,1230,680
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Brian Dolan,,253,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Rachel Friend,,291,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Junie Joseph,,307,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Mark Wallach,,323,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Benita Duran,,202,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Corina Julca,,237,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Bob Yates,,357,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Adam Swetlik,,311,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Aaron Brockett,,313,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Andy Celani,,43,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Nikki McCord,,74,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,30,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Paul Cure,,82,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Susan Peterson,,312,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Mark McIntyre,,267,1106,696
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Brian Dolan,,208,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Rachel Friend,,488,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Junie Joseph,,516,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Mark Wallach,,305,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Benita Duran,,370,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Corina Julca,,296,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Bob Yates,,361,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Adam Swetlik,,338,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Aaron Brockett,,451,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Andy Celani,,34,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Nikki McCord,,152,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,65,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Paul Cure,,100,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Susan Peterson,,279,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Mark McIntyre,,382,1767,867
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Brian Dolan,,292,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Rachel Friend,,379,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Junie Joseph,,394,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Mark Wallach,,386,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Benita Duran,,298,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Corina Julca,,263,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Bob Yates,,447,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Adam Swetlik,,345,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Aaron Brockett,,404,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Andy Celani,,54,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Nikki McCord,,86,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,27,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Paul Cure,,63,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Susan Peterson,,361,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Mark McIntyre,,329,1239,790
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Brian Dolan,,225,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Rachel Friend,,270,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Junie Joseph,,248,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Mark Wallach,,276,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Benita Duran,,181,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Corina Julca,,197,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Bob Yates,,335,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Adam Swetlik,,284,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Aaron Brockett,,255,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Andy Celani,,55,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Nikki McCord,,75,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,18,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Paul Cure,,83,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Susan Peterson,,249,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Mark McIntyre,,192,915,585
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Brian Dolan,,163,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Rachel Friend,,214,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Junie Joseph,,208,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Mark Wallach,,195,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Benita Duran,,157,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Corina Julca,,110,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Bob Yates,,245,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Adam Swetlik,,150,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Aaron Brockett,,214,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Andy Celani,,39,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Nikki McCord,,64,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,18,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Paul Cure,,76,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Susan Peterson,,175,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Mark McIntyre,,197,752,472
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Brian Dolan,,149,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Rachel Friend,,189,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Junie Joseph,,181,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Mark Wallach,,200,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Benita Duran,,91,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Corina Julca,,156,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Bob Yates,,200,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Adam Swetlik,,195,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Aaron Brockett,,178,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Andy Celani,,42,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Nikki McCord,,55,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,25,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Paul Cure,,68,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Susan Peterson,,168,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Mark McIntyre,,131,774,434
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Brian Dolan,,56,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Rachel Friend,,86,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Junie Joseph,,100,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Mark Wallach,,90,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Benita Duran,,49,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Corina Julca,,70,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Bob Yates,,76,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Adam Swetlik,,94,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Aaron Brockett,,74,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Andy Celani,,14,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Nikki McCord,,26,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,11,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Paul Cure,,12,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Susan Peterson,,77,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Mark McIntyre,,35,425,183
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Brian Dolan,,160,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Rachel Friend,,302,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Junie Joseph,,325,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Mark Wallach,,237,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Benita Duran,,184,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Corina Julca,,179,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Bob Yates,,310,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Adam Swetlik,,255,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Aaron Brockett,,284,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Andy Celani,,42,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Nikki McCord,,79,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Gala Wilhelmina Orba,,33,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Paul Cure,,85,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Susan Peterson,,201,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Mark McIntyre,,211,1083,580
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Brian Dolan,,80,845,352
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Rachel Friend,,196,845,352
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Junie Joseph,,191,845,352
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Mark Wallach,,111,845,352
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Benita Duran,,115,845,352
2019,2019-11-05,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Corina Julca,,113,845,352
