election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Aaron Brockett,,24,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Julianne McCabe,,12,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Bill Rigler,,22,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Tim Plass,,24,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Cindy Carlisle,,52,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Suzanne Jones,,34,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Michael Kruteck,,31,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,6,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Jyotsna Raj,,29,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Jan Burton,,24,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007802,802,City of Boulder Council Candidates,candidate,Don Cote,,23,255,113
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Jared Kaszuba,,6,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Lisa Morzel,,78,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Leonard May,,49,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Edward Jabari,,10,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,7,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Bob Yates,,87,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Aaron Brockett,,67,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Julianne McCabe,,31,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Bill Rigler,,40,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Tim Plass,,51,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Cindy Carlisle,,78,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Suzanne Jones,,82,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Michael Kruteck,,72,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,2,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Jyotsna Raj,,47,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Jan Burton,,56,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007804,804,City of Boulder Council Candidates,candidate,Don Cote,,56,255,207
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Jared Kaszuba,,27,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Lisa Morzel,,186,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Leonard May,,107,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Edward Jabari,,36,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,16,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Bob Yates,,209,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Aaron Brockett,,199,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Julianne McCabe,,60,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Bill Rigler,,99,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Tim Plass,,142,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Cindy Carlisle,,141,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Suzanne Jones,,177,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Michael Kruteck,,174,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,14,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Jyotsna Raj,,111,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Jan Burton,,171,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007806,806,City of Boulder Council Candidates,candidate,Don Cote,,99,255,510
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Jared Kaszuba,,22,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Lisa Morzel,,223,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Leonard May,,141,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Edward Jabari,,30,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,34,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Bob Yates,,265,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Aaron Brockett,,246,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Julianne McCabe,,88,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Bill Rigler,,128,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Tim Plass,,172,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Cindy Carlisle,,176,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Suzanne Jones,,228,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Michael Kruteck,,207,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,8,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Jyotsna Raj,,125,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Jan Burton,,213,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007807,807,City of Boulder Council Candidates,candidate,Don Cote,,144,255,616
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Jared Kaszuba,,34,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Lisa Morzel,,340,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Leonard May,,177,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Edward Jabari,,45,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,76,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Bob Yates,,301,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Aaron Brockett,,333,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Julianne McCabe,,69,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Bill Rigler,,199,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Tim Plass,,226,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Cindy Carlisle,,221,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Suzanne Jones,,371,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Michael Kruteck,,159,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,21,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Jyotsna Raj,,128,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Jan Burton,,191,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007808,808,City of Boulder Council Candidates,candidate,Don Cote,,77,255,770
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Jared Kaszuba,,11,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Lisa Morzel,,253,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Leonard May,,116,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Edward Jabari,,36,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,22,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Bob Yates,,286,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Aaron Brockett,,233,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Julianne McCabe,,58,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Bill Rigler,,136,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Tim Plass,,194,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Cindy Carlisle,,159,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Suzanne Jones,,255,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Michael Kruteck,,183,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,9,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Jyotsna Raj,,101,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Jan Burton,,200,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007809,809,City of Boulder Council Candidates,candidate,Don Cote,,88,255,573
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Jared Kaszuba,,14,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Lisa Morzel,,211,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Leonard May,,97,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Edward Jabari,,30,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,13,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Bob Yates,,223,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Aaron Brockett,,179,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Julianne McCabe,,88,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Bill Rigler,,88,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Tim Plass,,127,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Cindy Carlisle,,153,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Suzanne Jones,,190,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Michael Kruteck,,208,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,11,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Jyotsna Raj,,94,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Jan Burton,,194,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007810,810,City of Boulder Council Candidates,candidate,Don Cote,,114,255,520
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Jared Kaszuba,,9,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Lisa Morzel,,111,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Leonard May,,56,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Edward Jabari,,21,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,8,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Bob Yates,,161,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Aaron Brockett,,127,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Julianne McCabe,,45,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Bill Rigler,,75,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Tim Plass,,101,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Cindy Carlisle,,91,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Suzanne Jones,,104,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Michael Kruteck,,131,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,1,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Jyotsna Raj,,74,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Jan Burton,,141,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Don Cote,,96,255,378
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Jared Kaszuba,,10,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Lisa Morzel,,102,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Leonard May,,70,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Edward Jabari,,15,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,16,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Bob Yates,,121,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Aaron Brockett,,97,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Julianne McCabe,,37,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Bill Rigler,,45,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Tim Plass,,61,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Cindy Carlisle,,85,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Suzanne Jones,,93,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Michael Kruteck,,93,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Comrade Keith Percy,,3,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Jyotsna Raj,,68,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Jan Burton,,93,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Don Cote,,56,255,306
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Jared Kaszuba,,9,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Lisa Morzel,,107,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Leonard May,,50,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Edward Jabari,,14,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Cha Cha Spinrad,,11,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Bob Yates,,52,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Aaron Brockett,,29,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Julianne McCabe,,14,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Bill Rigler,,28,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Tim Plass,,37,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Cindy Carlisle,,69,255,153
2015,2015-11-03,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Suzanne Jones,,74,255,153
