election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007811,811,City of Boulder Council Candidates,candidate,Jacques Decalo,,41,776,456
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Michael Christy,,195,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Mark Wallach,,229,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Lauren Folkerts,,224,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Matt Benjamin,,237,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,David Takahashi,,120,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Tara Winer,,190,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Nicole Speer,,229,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Dan Williams,,182,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Steve Rosenblum,,196,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007812,812,City of Boulder Council Candidates,candidate,Jacques Decalo,,51,1008,457
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Michael Christy,,54,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Mark Wallach,,88,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Lauren Folkerts,,82,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Matt Benjamin,,83,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,David Takahashi,,55,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Tara Winer,,65,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Nicole Speer,,93,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Dan Williams,,80,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Steve Rosenblum,,44,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007813,813,City of Boulder Council Candidates,candidate,Jacques Decalo,,30,439,169
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Michael Christy,,213,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Mark Wallach,,269,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Lauren Folkerts,,302,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Matt Benjamin,,314,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,David Takahashi,,184,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Tara Winer,,209,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Nicole Speer,,321,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Dan Williams,,276,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Steve Rosenblum,,183,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007814,814,City of Boulder Council Candidates,candidate,Jacques Decalo,,71,1146,582
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Michael Christy,,84,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Mark Wallach,,121,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Lauren Folkerts,,217,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Matt Benjamin,,202,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,David Takahashi,,102,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Tara Winer,,97,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Nicole Speer,,204,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Dan Williams,,179,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Steve Rosenblum,,89,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007815,815,City of Boulder Council Candidates,candidate,Jacques Decalo,,37,851,334
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Michael Christy,,187,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Mark Wallach,,249,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Lauren Folkerts,,292,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Matt Benjamin,,292,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,David Takahashi,,147,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Tara Winer,,206,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Nicole Speer,,291,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Dan Williams,,260,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Steve Rosenblum,,153,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007816,816,City of Boulder Council Candidates,candidate,Jacques Decalo,,58,1159,530
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Michael Christy,,284,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Mark Wallach,,343,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Lauren Folkerts,,221,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Matt Benjamin,,243,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,David Takahashi,,109,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Tara Winer,,289,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Nicole Speer,,226,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Dan Williams,,196,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Steve Rosenblum,,286,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007817,817,City of Boulder Council Candidates,candidate,Jacques Decalo,,44,835,547
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Michael Christy,,292,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Mark Wallach,,358,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Lauren Folkerts,,287,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Matt Benjamin,,318,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,David Takahashi,,146,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Tara Winer,,304,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Nicole Speer,,289,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Dan Williams,,260,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Steve Rosenblum,,265,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007818,818,City of Boulder Council Candidates,candidate,Jacques Decalo,,68,1031,618
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Michael Christy,,245,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Mark Wallach,,297,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Lauren Folkerts,,223,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Matt Benjamin,,262,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,David Takahashi,,111,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Tara Winer,,243,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Nicole Speer,,232,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Dan Williams,,214,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Steve Rosenblum,,211,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007819,819,City of Boulder Council Candidates,candidate,Jacques Decalo,,58,894,510
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Michael Christy,,170,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Mark Wallach,,206,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Lauren Folkerts,,197,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Matt Benjamin,,214,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,David Takahashi,,104,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Tara Winer,,176,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Nicole Speer,,210,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Dan Williams,,178,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Steve Rosenblum,,166,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007820,820,City of Boulder Council Candidates,candidate,Jacques Decalo,,44,687,411
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Michael Christy,,152,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Mark Wallach,,215,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Lauren Folkerts,,299,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Matt Benjamin,,287,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,David Takahashi,,143,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Tara Winer,,168,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Nicole Speer,,307,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Dan Williams,,274,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Steve Rosenblum,,152,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007821,821,City of Boulder Council Candidates,candidate,Jacques Decalo,,48,1083,499
2021,2021-11-02,coordinated,boulder_county,county,Boulder County,2181007822,822,City of Boulder Council Candidates,candidate,Michael Christy,,162,1837,641
